market_constraint,dayzer_constraint,dayzer_score,dayzer_confidence,pano_constraint,pano_score,pano_confidence
KENNY   138 KV  KEN-ROB1 | ACTUAL,KENNY_138 KV_KEN-ROB1:ACTUAL,100.0,high,ROBERTS2 138KV - KENNY 138KV (KENNY 138 KV KEN-ROB1) | BASE,85.1063829787234,medium
SBENDAEP138 KV  SBE-TWI1 | L138.STUDEBAKER-EASTSIDE,SBENDAEP_138 KV_SBE-TWI1:L138.Studebaker-EastSide,88.42105263157895,medium,TWINBRAN 138KV - SBENDAEP 138KV (SBENDAEP 138 KV SBE-TWI1) | L138.Studebaker-EastSide,82.5,medium
GLENBROO69 KV   GLE-SAL1 | L230.COLUMBIA-MONTOUR+230/69.COLUMBIA.T2,GLENBROO_69 KV_GLE-SAL1:L230.Columbia-Montour+230/69.Columbia.T2,91.58878504672897,high,GLENBROO 69KV - SALEMPL 69KV (GLENBROO 69 KV GLE-SAL1) | L230.Columbia-Montour+230/69.Columbia.T2,86.02150537634408,medium
DUNE ACRES-MICHIGAN CITY 13483 L/O  WILTONCENTER DUMONT765 | L765.DUMONT-WILTONCENTER.11215,945 CRET_345 KV_CRE-CRET:L765.Dumont-WiltonCenter.11215,75.9493670886076,low,Dune Acres-Michigan City 2 138 kV l/o Dune Acres-Michigan City 1 138 kV | Dune Acre-Michigan City #1,78.87323943661971,low
POLANDRD230 KV  2183A | L230.GOOSECREEK-ASHBURN-BEAUMEADE.227,POLANDRD_230 KV_2183A:L230.GooseCreek-Ashburn-Beaumeade.227,90.43478260869566,high,BRAMBLET 230KV - POLANDRD 230KV (POLANDRD 230 KV 2183A) | L230.GooseCreek-Ashburn-Beaumeade.227,86.0,medium
NEWCOMER138 KV  NEW-SCO | L345.OHIOCENTRAL-MUSKINGUMRIVER,NEWCOMER_138 KV_NEW-SCO:L345.OhioCentral-MuskingumRiver,89.7196261682243,medium,NEWCOMER 138KV - SCOSHOCT 138KV (NEWCOMER 138 KV NEW-SCO) | L345.OhioCentral-MuskingumRiver,84.78260869565217,medium
NILESVAL-SABINSVL VM 1053 B 115 KV | ACTUAL,NILESVAL_115 KV_NIL-SAB:ACTUAL,84.0,medium,NILESVAL-SABINSVL VM 1053   B  115 KV | BASE,92.95774647887323,high
PRGEORGE230 KV  TX1 | L230.CHESTERFIELD-HOPEWELL.228,PRGEORGE_230 KV_TX1:L230.Chesterfield-Hopewell.228,88.65979381443299,medium,PRGEORGE 230KV - PRGEORGE 115KV (PRGEORGE 230 KV TX1) | L230.Chesterfield-Hopewell.228,83.49514563106796,medium
WEFOSTOR138 KV WEF-02W1 | L345.FOSTORIACENTRAL-LALLENDORF,BAYSHOR2_345 KV_1:L345.FostoriaCentral-Lallendorf,78.48101265822785,low,WEFOSTOR138 KV  WEF-02W1 | L345.FostoriaCentral-Lallendorf,100.0,high
WESTGLOW138 KV  WES-WUR | CLOVERDALE-JACKSONS FERRY 765KV,AXTONAEP_765 KV_. 1:Cloverdale-Jacksons Ferry 765kV,84.93150684931507,medium,WESTGLOW 138KV - WURNO 138KV (WESTGLOW 138 KV WES-WUR) | Cloverdale-Jacksons Ferry 765kV,84.95575221238938,medium
ALTAVSTA_T2_138TX4_XF | L500.DOOMS-LEXINGTON.555,ALTAVSTA_138 KV_TX4:L500.Dooms-Lexington.555,89.88764044943821,medium,ALTAVSTA 115KV - ALTAVSTA 138KV (ALTAVSTA 138 KV TX4) | L500.Dooms-Lexington.555,84.21052631578948,medium
BAYS_138KVBAY-WOL_1_LN | ACTUAL,BAYS_138 KV_BAY-WOL:ACTUAL,85.71428571428571,medium,BAYS 138KV - WOLFRUN 138KV (BAYS 138 KV BAY-WOL) | BASE,67.74193548387098,weak
DICKERSH230 KV  DIC-QUI4 | L500.BRIGHTON-DOUBS.5055,DICKERSH_230 KV_DIC-QUI4:L500.Brighton-Doubs.5055,88.42105263157895,medium,DICKERSH230 KV  DIC-QUI2 | DOUBS BRIGHTON,92.7536231884058,high
CLOUD_115KVCLO-KERR_1_LN | L500.CLOVERDALE-LEXINGTON.566,CLOUD_115 KV_CLO-KERR:L500.Cloverdale-Lexington.566,92.45283018867924,high,KERRDAM 115KV - CLOUD 115KV (CLOUD 115 KV CLO-KERR) | L500.Cloverdale-Lexington.566,89.47368421052632,medium
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT | L115.GLORY-SEWARD,ALLDAM6_138 KV_ALL-KIT:L115.Glory-Seward,88.57142857142857,medium,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) | L115.Glory-Seward,93.02325581395348,high
BIGGRAVE138 KV  BIG-KAM | ACTUAL,BIGGRAVE_138 KV_BIG-KAM:ACTUAL,80.7017543859649,medium,KAMMER2 138KV - BIGGRAVE 138KV (BIGGRAVE 138 KV BIG-KAM) | BASE,60.317460317460316,weak
CLINTOCS138 KV  CLI-STC1 | ACTUAL,CLINTOCS_138 KV_CLI-STC1:ACTUAL,81.35593220338983,medium,CLINTONC138 KV  CLI-HIL | BASE,69.0909090909091,weak
BETHESDA138 KV  BET-HAR5 | ACTUAL,BETHESDA_138 KV_BET-HAR5:ACTUAL,81.35593220338983,medium,BETHESDA138 KV  BET-OST | BASE,79.06976744186046,low
SHERWOOD115 KV  91C | L500.DOOMS-VALLEY.549,SHERWOOD_115 KV_91C:L500.Dooms-Valley.549,86.07594936708861,medium,TRANSCO 115KV - SHERWOOD 115KV (SHERWOOD 115 KV 91C) | L500.Dooms-Valley.549,78.16091954022988,low
FOSTORIA345 KV  .  1 | L345.SOUTHBERWICK-FOSTORIACENTRAL,FOSTORIA_345 KV_. 1:L345.SouthBerwick-FostoriaCentral,88.88888888888889,medium,FOSTORIA138 KV  FOS-MEL1 | L345.SouthBerwick-FostoriaCentral,87.61904761904762,medium
EVRGREEN_230KVEVR-YARD_1_LN | L230.BUTTERMILK-BEAUMEADE.2152,EVRGREEN_230 KV_EVR-YARD:L230.Buttermilk-Beaumeade.2152,92.98245614035088,high,EVRGREEN 230KV - YARDRIDG 230KV (EVRGREEN 230 KV EVR-YARD) | L230.Buttermilk-Beaumeade.2152,89.4308943089431,medium
PLANEBRO230 KV  PLA-TRE4 | L230.LENAPE-CONCORD.220-70,PLANEBRO_230 KV_PLA-TRE4:L230.Lenape-Concord.220-70,88.88888888888889,medium,TREDYFFR 230KV - PLANEBRO 230KV (PLANEBRO 230 KV PLA-TRE4) | L230.Lenape-Concord.220-70,83.33333333333333,medium
BEDINGTO 500 KV BEDINGTO-BLACKOAK 500KV | CALVERTCLIFFS.U1,BEDINGTO_500 KV_BED-BLA_CES:CalvertCliffs.U1(for TLC),87.32394366197182,medium,CONASTON 500KV - BRIGHTON 500KV (BRIGHTON 500 KV BRI-CNS) | CalvertCliffs.U1,72.72727272727272,low
BEDINGTO 500 KV BEDINGTO-BLACKOAK 500KV | L500.GREENLANDGAP-MEADOWBROOK.540,FROSTBU1_138 KV_FRO-RID:L500.GreenlandGap-MeadowBrook.540,74.15730337078652,low,BED-BLA contingency 14 | L500.GreenlandGap-MeadowBrook.540,77.87610619469027,low
LAUSCHTO230 KV  LAU-SAK4 | 500/230.CONASTONE.500-4,LAUSCHTO_230 KV_LAU-SAK4:500/230.Conastone.500-4,87.05882352941177,medium,LAUSCHTO 230KV - SAKRON 230KV (LAUSCHTO 230 KV LAU-SAK4) | 500/230.Conastone.500-4,82.6086956521739,medium
BETHESDA138 KV  BET-HAR6 | ACTUAL,BETHESDA_138 KV_BET-HAR6:ACTUAL,81.35593220338983,medium,BETHESDA138 KV  BET-OST | BASE,79.06976744186046,low
BEDINGTO_138KVBED-HAR_1_LN | L500.BEDINGTON-DOUBS,BEDINGTO_138 KV_BED-HAR:L500.Bedington-Doubs,91.30434782608695,high,BEDINGTO 138KV - HARMOJCT 138KV (BEDINGTO 138 KV BED-HAR) | L500.Bedington-Doubs,85.14851485148515,medium
GLENLYN 138 KV GLENLYN -PROGRESS GLE1-PRO | L765.JACKSONSFERRY-CLOVERDALE + RELAY.FAIL,WESTGLOW_138 KV_WES-WUR:L765.JacksonsFerry-Cloverdale + Relay.Fail,84.40366972477064,medium,PROGRESS 138KV - GLENLYN 138KV (GLENLYN 138 KV GLE1-PRO) | L765.JacksonsFerry-Cloverdale + Relay.Fail,100.0,high
COLONIAL 115 KV COL.PIPE-RRIDGE2 110512 | L500.BRIGHTON-CONASTONE.5011,COLONIAL_115 KV_COL-GLE2:L500.Brighton-Conastone.5011,94.94949494949495,high,COLONIAL 115KV - GLENARM 115KV (COLONIAL 115 KV COL-GLE1) | L500.Brighton-Conastone.5011,87.85046728971963,medium
CROMBY_69KVCRO-MOS1_1_LN | ACTUAL,CROMBY_69 KV_CRO-MOS1:ACTUAL,86.66666666666667,medium,CROMBY  69 KV   CRO-LIM | Cromby - Moser 6681 69 kV line,79.41176470588235,low
DARLEYRD_69KVDAR-NAA_1_LN | L500.KEENEY-ROCKSPRINGS.5025,DARLEYRD_69 KV_DAR-NAA:L500.Keeney-RockSprings.5025,92.45283018867924,high,NAAMANS 69KV - DARLEYRD 69KV (DARLEYRD 69 KV DAR-NAA) | L500.Keeney-RockSprings.5025,89.47368421052632,medium
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2 | KEENEY-STEELE.23001,MIDDLETO 138-MTPLEASN 138,89.47368421052632,medium,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP) | Keeney-Steele.23001,91.48936170212767,high
LAKIN 138 KV LAKIN-GAVINAEP | L138.GAVIN-SPORN.2,LAKIN_138 KV_LAK-SPO1:GAVIN SPORN2 138KV LINE,77.92207792207792,low,LAKIN 138KV - GAVINAEP 138KV (LAKIN 138 KV LAK-GAV1) | L138.Gavin-Sporn.2,100.0,high
MILLBROO138 KV  MIL-SIN1 | L765.MARYSVILLE-SORENSON,MILLBROO_138 KV_MIL-SIN1:L765.Marysville-Sorenson,88.42105263157895,medium,MILLBROO 138KV - SINKINGS 138KV (MILLBROO 138 KV MIL-SIN1) | L765.Marysville-Sorenson,82.6923076923077,medium
WEFOSTOR138 KV  WES-WOOD | L345.EASTLIMA-FOSTORIACENTRAL,WEFOSTOR_138 KV_WES-WOOD:L345.EastLima-FostoriaCentral,89.52380952380952,medium,WEFOSTOR138 KV  WEF-02W1 | L345.EastLima-FostoriaCentral,90.52631578947368,high
N LAKE GENEVA TAP BURLINGTON 138KV FLO UNIVERSITY MUKWONAGO 138 | UNIVERSITY-MUKWONAGO 138KV,BRLGTN43_138 KV_39267393:University-Mukwonago 138kV,74.28571428571428,low,NLK GV 3 138KV - BRLGTN43 138KV (BRLGTN43 138 KV 39267393) | University-Mukwonago 138kV,70.6896551724138,low
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2 | L230.KEENEY-STEELE.23009,MIDDLETO 138-MTPLEASN 138,89.47368421052632,medium,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP) | L230.Keeney-Steele.23009,92.3076923076923,high
DIMMICK 138 KV  08D-POR1 | ACTUAL,DIMMICK_138 KV_08D-POR1:ACTUAL,100.0,high,PORTUNIO 138KV - DIMMICK 138KV (DIMMICK 138 KV 08D-POR1) | L345.Pierce-Foster,86.27450980392157,medium
STAFFORD 230 KV 2104B | ACTUAL,STAFFORD_230 KV_2104B:ACTUAL,100.0,high,CRANESCR 230KV - STAFFORD 230KV (STAFFORD 230 KV 2104B) | L500.Midlothian-NorthAnna.576,85.1063829787234,medium
GORDONSV230 KV  TX1 | L230.GORDONSVILLE-CASHCORN-HOLLYMEAD.2135,GORDONSV_230 KV_TX1:L230.Gordonsville-CashCorn-Hollymead.2135,90.75630252100841,high,GORDONSV 230KV - GORDONSV 115KV (GORDONSV 230 KV TX1) | L230.Gordonsville-CashCorn-Hollymead.2135,86.53846153846153,medium
QUARRY_69KVQUA-SFA_1_LN | L500.HOSENSACK-STEELCITY.5032,QUARRY_230 KV_1:L500.Hosensack-SteelCity.5032,92.6829268292683,high,QUARRY 69KV - SFARMERS 69KV (QUARRY 69 KV QUA-SFA) | L500.Hosensack-SteelCity.5032,88.49557522123894,medium
CARLOJCT 138 KV CARLOJCT-RIDGELEY AR3 | L500.BLACKOAK-HATFIELD,BLACKOAK_138 KV_BLA-CRS:L500.BlackOak-Hatfield,87.5,medium,RIDGELEY 138KV - CUMB APS 138KV (CUMB APS 138 KV CUM-RID) | L500.BlackOak-Hatfield,85.05747126436782,medium
JORDAN - W FRANKFORT E 138 KV L/O W FRANKFORT E - MT VERNON 345 KV | MT VERNON-EWFKF3 345 KV,E W FKF3_345 KV_TR 1:Mt Vernon-EWFKF3 345 kV,83.87096774193549,medium,W Frankfort W Frankfort E 138kV l/o West Frankfort E Mt Vernon 345kV | Mt Vernon-EWFKF3 345 kV,94.84536082474227,high
BUTL_APS_138KVBUT-KAR_1_LN | L345.HANDSOMELAKE-WAYNE,BUTL APS_138 KV_BUT-KAR:L345.HandsomeLake-Wayne,91.83673469387755,high,BUTL APS 138KV - KARNSCIT 138KV (BUTL APS 138 KV BUT-KAR) | L345.HandsomeLake-Wayne,87.85046728971963,medium
BRIGHTON500 KV  BRI-WAU | L500.BURCHESHILL-POSSUMPOINT.560,BRIGHTON_500 KV_BRI-WAU:L500.BurchesHill-PossumPoint.560,89.90825688073394,medium,BRIGHTON 500KV - WAUGHCHA 500KV (BRIGHTON 500 KV BRI-WAU) | L500.BurchesHill-PossumPoint.560,85.1063829787234,medium
FRANKLIN 115 KV FRANKLIN-WWHARTON J932-1 | ACTUAL,FRANKLIN_115 KV_FRA-WWHJ:ACTUAL,82.35294117647058,medium,WWHARTON 115KV - FRANKLIN 115KV (FRANKLIN 115 KV FRA-WWHJ) | BASE,76.66666666666667,low
POLANDRD230 KV  2183A | L230.EVERGREENMILLS-BRABLETON.2172,POLANDRD_230 KV_2183A:L230.EvergreenMills-Brableton.2172,89.90825688073394,medium,BRAMBLET 230KV - POLANDRD 230KV (POLANDRD 230 KV 2183A) | L230.EvergreenMills-Brableton.2172,85.1063829787234,medium
HOMERCIT345 KV  HOM-MAI | L230.ETOWANDA-HILLSIDE.2002 [NYISO],HOMERCIT_345 KV_HOM-MAI:L230.ETowanda-Hillside.2002 [NYISO],90.09009009009009,high,HOMERCIT345 KV  HOM-MAI | BASE,89.36170212765957,medium
CEDARCRE230 KV  AT20 | L230.CARTANZA-MILFORD.23033,CEDARCRE_230 KV_AT20:L230.Cartanza-Milford.23033,88.17204301075269,medium,CEDARCRE230 KV  CED-RED | L230.Cartanza-Milford.23033,94.25287356321839,high
171 WEMPLETOWN TR84 L/O CHERRY VALLEY-15622-SABROOKE.15622 138KV | L138.CHERRYVALLEY-15622-SABROOKE.15622,156 CHER_138 KV_15622 1:171 WEMPLETOWN TR84,84.93150684931507,medium,156 CHER 138KV - 15622 138KV (156 CHER 138 KV 15622 1) | 171 WEMPLETOWN TR84,84.93150684931507,medium
CARLYLES230 KV  CAR-NRTH | L500.CLIFTON-OX.561+500/230.CLIFTON.TX2,CARLYLES_230 KV_CAR-NRTH:L500.Clifton-Ox.561+500/230.Clifton.TX2,89.90825688073394,medium,CARLYLES 230KV - NRTHALEX 230KV (CARLYLES 230 KV CAR-NRTH) | L500.Clifton-Ox.561+500/230.Clifton.TX2,85.1063829787234,medium
MAHANSLA_138KVMAH-TID_1_LN | L345.TORONTO-WYLIERIDGE,MAHANSLA_138 KV_MAH-TID:L345.Toronto-WylieRidge,91.83673469387755,high,TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID) | L345.Toronto-WylieRidge,87.85046728971963,medium
12 DRESDEN 45TR81 CT H 345 KV | L138.MAZON-CRESCENTRDG-OGLESBY.7713 (OGLESBY TAP),93 LORET_345 KV_11212:12 DRESDEN TR83 R,59.25925925925926,weak,12 DRESD 345KV - 12 DRESD 1KV (12 DRESD 345 KV TR81CT-P) | L138.Mazon-CrescentRdg-Oglesby.7713 (Oglesby Tap),84.44444444444444,medium
WHITAKER115 KV  1001B | L500.MORRISVILLE-SPOTSYLVANIA.594,WHITAKER_115 KV_1001B:L500.Morrisville-Spotsylvania.594,89.7196261682243,medium,WHITAKER 115KV - CONSLDSL 115KV (WHITAKER 115 KV 1001B) | L500.Morrisville-Spotsylvania.594,84.78260869565217,medium
BUNSONVILLE-EUGENE TIE 345KV L/O RUBY-KANSAS 345KV | L345.RUBY-KANSAS,EUGENE_345 KV_EUG-BUN1:L345.Ruby-Kansas,86.56716417910448,medium,BUNSONV3 345KV - EUGENE 345KV (EUGENE 345 KV EUG-BUN1) | L345.Ruby-Kansas,81.25,medium
LIMERICK500 KV  LIM 4B-P | L230.LIMERICK-CROMBY.220-60,LIMERICK_500 KV_LIM 4B-P:L230.Limerick-Cromby.220-60,92.3076923076923,high,LIMERICK 1KV - LIMERICK 500KV (LIMERICK 500 KV LIM 4B-P) | L230.Limerick-Cromby.220-60,89.58333333333333,medium
SCOTTSVI 138 KV SCOTTSVI-BREMO_VP | ACTUAL,SCOTTSVI_138 KV_SCO-BRE1:ACTUAL,86.66666666666667,medium,SCOTTSVI-BREMO_VP           B  138 KV | L500.Bath County-Valley,86.79245283018868,medium
AEP-DOM CONTINGENCY 43 | L500.BISMARK-MTSTORM,AEP-DOM contingency 43 L500.Bismark-MtStorm,100.0,high,AEP-DOM contingency 22 | L500.Bismark-Doubs,87.67123287671232,medium
BUCKSKIN69 KV   BUC-GRE1 | L345.CLINTON-GREENE,BUCKSKIN_69 KV_BUC-GRE1:L345.Clinton-Greene,89.1566265060241,medium,BUCKSKIN 69KV - GREENFIE 69KV (BUCKSKIN 69 KV BUC-GRE1) | L345.Clinton-Greene,81.15942028985508,medium
COLLINSV 138 KV COLLINSV-HUSTON 3281 | ACTUAL,COLLINSV_138 KV_HUS-COL:ACTUAL,84.0,medium,HUSTON 138KV - COLLINSV 138KV (COLLINSV 138 KV HUS-COL) | BASE,77.77777777777777,low
CARS DUQ345 KV  CAR-TEC | ACTUAL,CARS DUQ_345 KV_CAR-TEC:ACTUAL,87.71929824561403,medium,CARS DUQ138 KV  CAR-FOR | BASE,66.66666666666666,weak
BROADFO2138 KV  BRO-SAL1 | ACTUAL,BROADFO2_138 KV_BRO-SAL1:ACTUAL,81.35593220338983,medium,BROADFO2138 KV  BRO-KEY1 | BASE,77.27272727272728,low
PAXTON EAST - GIFFORD 138 KV L/O MORRISON - GOODLAND 138 KV | GOODLAND-MORRISON 138KV,GIFFORD_138 KV_GIF-PAX:Goodland-Morrison 138kV,88.57142857142857,medium,Paxton East-Rantoul Jct l/o Goodland-Morrison & Goodland Xfmr 1 | Godlnd-Morrison 138kV + GodLnd 69/138kV XF1,90.69767441860465,high
MADDOXCR345 KV  ELI-MAD | L765.HANGINGROCK-JEFFERSON,MADDOXCR_345 KV_ELI-MAD:L765.HangingRock-Jefferson,88.65979381443299,medium,MADDOXCR 345KV - ELIMA 345KV (MADDOXCR 345 KV ELI-MAD) | L765.HangingRock-Jefferson,83.49514563106796,medium
14403 138 KV 14403 -951 AURO 14403 1 | ACTUAL,14403_138 KV_14403 1:ACTUAL,100.0,high,951 AURO 138KV - 14403 138KV (14403 138 KV 14403 1) | BASE,89.79591836734694,medium
FLORENCE 115 KV FLORENCE-SEWARD BL 1066 | L500.CONEMAUGH-KEYSTONE.5003,SEWARD_115 KV_SEW-TOW:L500.Conemaugh-Keystone.5003,91.11111111111111,high,FLORENCE-SEWARD BL 1066     B  115 KV | 500/230.Keystone.T3,85.3932584269663,medium
ATHENIA_230KVATH-BERA_1_LN | ACTUAL,ATHENIA_230 KV_ATH-BERA:ACTUAL,87.5,medium,ATHENIA 230KV - BERGEN 230KV (ATHENIA 230 KV ATH-BERA) | BASE,72.46376811594203,low
BRIGHTON230 KV  BRI-MTZ4 | L500.BURCHESHILL-POSSUMPOINT.560,BRIGHTON_230 KV_BRI-MTZ4:L500.BurchesHill-PossumPoint.560,90.09009009009009,high,BRIGHTON 230KV - MTZION 230KV (BRIGHTON 230 KV BRI-MTZ4) | L500.BurchesHill-PossumPoint.560,85.41666666666667,medium
PANTEGO 115 KV  PAN-TERR | ACTUAL,PANTEGO_115 KV_PAN-TERR:ACTUAL,100.0,high,TERRA 115KV - PANTEGO 115KV (PANTEGO 115 KV PAN-TERR) | BASE,86.27450980392157,medium
MINUEST 230 KV MINUEST-SEWAREN R-2218 | L230.ROSELAND-WHIPPANY.A-941,ALDENE_230 KV_ALD-SPRG:L230.Roseland-Whippany.A-941,80.95238095238095,medium,SEWAREN 230KV - MINUEST 230KV (MINUEST 230 KV MIN-SEW) | L230.Roseland-Whippany.A-941,93.45794392523365,high
WESCOSVI 500 KV WESCOSVI 3 XFORMER | ACTUAL,WESCOSVI_500 KV_3:ACTUAL,100.0,high,WESCOSVI 3        XFORMER   H  500 KV | L500.Alburtis-Branchburg.5016,88.88888888888889,medium
WAREROAD138 KV  WAR-WAV | L138.HIGHLAND-HILLSBORO,WAREROAD_138 KV_WAR-WAV:L138.Highland-Hillsboro,87.91208791208791,medium,WAVERLY2 138KV - WAREROAD 138KV (WAREROAD 138 KV WAR-WAV) | L138.Highland-Hillsboro,82.0,medium
GRAYSBRA69 KV GRA-ARG1 | 765/138.NORTHPROCTORVILLE.T2,GRAYSBRA_69 KV_GRA-ARG1:765/138.NorthProctorville.T2,91.08910891089108,high,ARGNT_EK 69KV - GRAYSBRA 69KV (GRAYSBRA 69 KV GRA-ARG1) | 765/138.NorthProctorville.T2,85.05747126436782,medium
MASTER_230KVMAS-NPH_1_LN | ACTUAL,MASTER_230 KV_MAS-NPH:ACTUAL,86.66666666666667,medium,NPHILADE 230KV - MASTER 230KV (MASTER 230 KV MAS-NPH) | BASE,68.65671641791045,weak
EDWSFERY230 KV  23111 | L500.BRAMBLETON-GOOSECREEK.558,EDWSFERY_230 KV_23111:L500.Brambleton-GooseCreek.558,89.10891089108911,medium,DICKERSO 230KV - EDWSFERY 230KV (EDWSFERY 230 KV 23111) | L500.Brambleton-GooseCreek.558,83.72093023255815,medium
DEERPARK_115KVDEE-WHI1_1_LN | ACTUAL,DEERPARK_115 KV_DEE-WHI1:ACTUAL,87.87878787878788,medium,DEERPARK 115KV - WHITEROC 115KV (DEERPARK 115 KV DEE-WHI1) | BASE,68.4931506849315,weak
AEP-DOM | 765/138.BROADFORD.T5,NBRISTOL_138 KV_NBR-WOL1:765/138.Broadford,75.55555555555556,low,TRANSFER INTERFACE: AEP-DOM | 765/138.Broadford.T5,100.0,high
156 CHER 345 KV 156 CHERRY 45TR82 CT | L345.BYRON-WAYNE.0626,156 CHER_345 KV_TR82CT-P:L345.Byron-Wayne.0626,88.88888888888889,medium,156 CHERRY  45TR83 CT       H  345 KV | L345.Byron-CherryValley.0621,85.45454545454545,medium
GRAYSBRA69 KV GRA-ARG1 | ACTUAL,GRAYSBRA_69 KV_GRA-ARG1:ACTUAL,84.21052631578948,medium,GRAYSBRA69 KV   GRA-ARG1 | HANGING ROCK JEFFERSON 765KV LINE,85.71428571428571,medium
66 E FRN138 KV 6605 1 | ACTUAL,66 E FRN_138 KV_6605 1:ACTUAL,87.27272727272728,medium,66 E FRN345 KV  6607 | BASE,68.0,weak
43 WILDW138 KV  TR73_12 | ACTUAL,43 WILDW_138 KV_TR73_12:ACTUAL,80.7017543859649,medium,43 WILDW138 KV  7612 4 | BASE,68.42105263157895,weak
WMILTON 345 KV  BK-E | ACTUAL,WMILTON_345 KV_BK-E:ACTUAL,100.0,high,WMILTON 345KV - WMILTON 138KV (WMILTON 345 KV BK-E) | 345/138.WestMilton.BK-W (Future),83.72093023255815,medium
NAPLNN 138 KV NAP-MID | ACTUAL,NAPLNN_138 KV_NAP-MID:ACTUAL,100.0,high,MIDWAYTE 138KV - NAPLNN 138KV (NAPLNN 138 KV NAP-MID) | BASE,85.1063829787234,medium
HOPECREE230 KV  HOP-SIL | 500/230.REDLION.AT51,HOPECREE_230 KV_HOP-SIL:500/230.RedLion.AT51,87.05882352941177,medium,HOPECREE 230KV - SILVERUN 230KV (HOPECREE 230 KV HOP-SIL) | 500/230.RedLion.AT51,80.85106382978724,medium
WHITAKER115 KV  1001B | ACTUAL,WHITAKER_115 KV_1001B:ACTUAL,79.24528301886792,low,WHITAKER115 KV  1001C | BASE,80.0,medium
KEISTERS138 KV  KEI-KRE | L500.CABOT-CRANBERRY,KEISTERS_138 KV_KEI-KRE:L500.Cabot-Cranberry,87.05882352941177,medium,SENECAOE138 KV  KRE-SEN | L500.Cabot-Cranberry,80.95238095238095,medium
12 DRESD345 KV  93505_1 | L345.12 DRESDEN-900 ELWOOD.1222,12 DRESD_345 KV_93505_1:L345.12 Dresden-900 Elwood.1222,89.10891089108911,medium,12 DRESD345 KV  1222 | BASE,87.8048780487805,medium
REMINGTN115 KV  TX1 | ACTUAL,REMINGTN_115 KV_TX1:ACTUAL,77.55102040816327,low,HORNERTN115 KV  TX3 | BASE,60.869565217391305,weak
BEAVER  138 KV  TB1AB | ACTUAL,BEAVER_138 KV_TB1AB:ACTUAL,100.0,high,BEAVER 138KV - BEAVER 13.2KV (BEAVER 138 KV TB1AB) | BASE,83.72093023255815,medium
GARRETT 138 KV GARRETT TRAN 2 XFORMER | ACTUAL,GARRETT_138 KV_TRAN 2:ACTUAL,100.0,high,GARRETT 115KV - GARRETT 138KV (GARRETT 138 KV TRAN  2) | BASE,78.43137254901961,low
BAYONNE 345 KV  BYO-NOR | ACTUAL,BAYONNE_345 KV_BYO-NOR:ACTUAL,100.0,high,NORTHAV 345KV - BAYONNE 345KV (BAYONNE 345 KV BYO-NOR) | BASE,85.71428571428571,medium
BERWICK 69 KV BERWICK-KOONSVIL | 230/66.MOUNTAIN.T2 (SCTNLZ),GLENBROO_69 KV_GLE-KOON:230/66.Mountain.T2 (Sctnlz),80.0,medium,GLENBROO 69KV - KOONSVIL 69KV (GLENBROO 69 KV GLE-KOON) | 230/66.Mountain.T2 (Sctnlz),90.69767441860465,high
RICHLND 138 KV RICHLND-NAOMIJUN | L138.EASTLEIPSIC-RICHLAND,RICHLND_138 KV_RIC-02R1:L138.Richland-Wauseon,76.05633802816902,low,RICHLND-NAOMIJUN            A  138 KV | L138.EastLeipsic-Richland,100.0,high
STRYKER 138 KV  STR-EFAY | ACTUAL,STRYKER_138 KV_STR-EFAY:ACTUAL,100.0,high,E_FAYET 138KV - STRYKER 138KV (STRYKER 138 KV STR-EFAY) | BASE,86.27450980392157,medium
MESSICRD_138KVMES-RID_1_LN | ACTUAL,MESSICRD_138 KV_MES-RID:ACTUAL,87.5,medium,RIDGELEY 138KV - MESSICRD 138KV (MESSICRD 138 KV MES-RID) | BASE,67.6056338028169,weak
NWTAP-PURDUE 138 KV L/O WESTWOOD-NWTAP-WESTLAFAYETTE | L138.WESTWOOD-08NW_TAP-WLAFYETT,LAFAYSOU_138 KV_LAF-SHA:Westwood-08NW_Tap-WLafyett 138+Purdue-Lafaycin 138,75.91240875912409,low,NWTap-Purdue 138 kV l/o Westwood-NWTap-WestLafayette | L138.Westwood-08NW_Tap-WLafyett,100.0,high
GEISINGR69 KV   GEI-POI1 | L230.COLUMBIA-MONTOUR+230/69.COLUMBIA.T2,GEISINGR_69 KV_GEI-POI1:L230.Columbia-Montour+230/69.Columbia.T2,91.58878504672897,high,POINT1 69KV - GEISINGR 69KV (GEISINGR 69 KV GEI-POI1) | L230.Columbia-Montour+230/69.Columbia.T2,86.02150537634408,medium
PLYWOOD_115KV151A_1_LN | L500.CLOVERDALE-LEXINGTON.566,PLYWOOD_115 KV_151A:L500.Cloverdale-Lexington.566,92.15686274509804,high,SEDGEHIL 115KV - PLYWOOD 115KV (PLYWOOD 115 KV 151A) | L500.Cloverdale-Lexington.566,88.28828828828829,medium
